customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract_type,paperless_billing,payment_method,monthly_charges,total_charges,churn,total_charges_outlier_flag,tenure_group,total_addon_services,average_charge_per_month,is_new_customer,has_any_streaming,is_fully_automated_payer,avg_charge_per_month
CUST-00128,Male,No,Yes,Yes,8,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-To-Month,No,Credit card,92.91,749.04,No,0,New (0-12m),5,93.63,0,1,0,93.63
CUST-00129,Female,No,Yes,Yes,50,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Month-To-Month,Yes,Electronic check,72.1,3613.82,No,0,Loyal (49m+),3,72.27640000000001,0,0,0,72.28
CUST-00130,Female,No,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Credit card,35.58,569.09,No,0,Mid-term (13-24m),0,35.568125,0,0,0,35.57
CUST-00131,Female,No,No,Yes,16,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-To-Month,Yes,Credit card,57.3,908.03,Yes,0,Mid-term (13-24m),2,56.751875,0,1,0,56.75
CUST-00132,Male,No,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Month-To-Month,Yes,Bank transfer,69.79,1322.47,No,0,Mid-term (13-24m),2,69.60368421052631,0,0,0,69.6
CUST-00133,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,No,Two Year,No,Bank transfer,78.45,1012.3,No,0,Mid-term (13-24m),0,77.86923076923077,0,0,0,77.87
CUST-00134,Male,No,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,29.35,625.96,No,0,Mid-term (13-24m),0,29.80761904761905,0,0,0,29.81
CUST-00135,Male,No,No,Yes,51,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,Yes,Mailed check,92.14,4691.88,No,0,Loyal (49m+),1,91.99764705882353,0,0,0,92.0
CUST-00136,Male,No,Yes,No,26,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank transfer,88.08,2281.69,No,0,Established (25-48m),4,87.75730769230769,0,1,0,87.76
CUST-00137,Male,Yes,No,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two Year,No,Bank transfer,86.96,3652.76,No,0,Established (25-48m),1,86.97047619047619,0,1,0,86.97
CUST-00138,Male,No,No,Yes,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-To-Month,No,Mailed check,60.15,111.6,No,0,New (0-12m),1,55.8,1,0,0,55.8
CUST-00139,Male,Yes,No,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Credit card,32.85,232.63,Yes,0,New (0-12m),0,33.23285714285714,0,0,0,33.23
CUST-00140,Male,No,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-To-Month,Yes,Mailed check,104.5,947.88,No,0,New (0-12m),5,105.32,0,1,0,105.32
CUST-00141,Female,No,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,No,No,No,One Year,Yes,Credit card,63.72,1779.17,Yes,0,Established (25-48m),1,63.541785714285716,0,0,0,63.54
CUST-00142,Male,No,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two Year,Yes,Mailed check,95.38,3728.36,No,0,Established (25-48m),2,95.59897435897436,0,1,0,95.6
CUST-00143,Female,No,No,Yes,64,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-To-Month,No,Electronic check,93.26,5971.56,Yes,0,Loyal (49m+),3,93.305625,0,0,0,93.31
CUST-00144,F,No,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Bank transfer,87.21,1737.45,Yes,0,Mid-term (13-24m),1,86.8725,0,1,0,86.87
CUST-00145,Female,No,No,No,23,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-To-Month,Yes,Bank transfer,88.56,2039.77,No,0,Mid-term (13-24m),2,88.68565217391304,0,1,0,88.69
CUST-00146,male,No,Yes,No,72,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-To-Month,Yes,Electronic check,80.66,5798.98,No,0,Loyal (49m+),4,80.54138888888889,0,1,0,80.54
CUST-00147,Male,Yes,No,No,59,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-To-Month,No,Electronic check,66.66,3929.93,No,0,Loyal (49m+),1,66.60898305084746,0,0,0,66.61
CUST-00148,Male,No,No,No,25,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Two Year,No,Mailed check,70.48,1752.32,No,0,Established (25-48m),3,70.0928,0,1,0,70.09
CUST-00149,Male,No,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-To-Month,No,Electronic check,90.78,725.07,No,0,New (0-12m),2,90.63375,0,1,0,90.63
CUST-00150,Female,No,No,Yes,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,34.55,663.09,No,0,Mid-term (13-24m),0,34.89947368421053,0,0,0,34.9
CUST-00151,Male,No,No,Yes,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,19.8858,994.5,No,0,Loyal (49m+),0,18.081818181818182,0,0,0,18.08
CUST-00152,Male,No,No,Yes,35,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two Year,No,Electronic check,73.16,2554.58,No,0,Established (25-48m),3,72.988,0,1,0,72.99
CUST-00153,Male,No,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One Year,Yes,Bank transfer,91.01,3179.0,No,0,Established (25-48m),2,90.82857142857142,0,1,0,90.83
CUST-00154,Male,No,No,No,72,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Mailed check,31.49,2271.36,Yes,0,Loyal (49m+),0,31.546666666666667,0,0,0,31.55
CUST-00155,Male,No,Yes,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-To-Month,Yes,Credit card,91.71,1929.23,Yes,0,Mid-term (13-24m),2,91.86809523809524,0,0,0,91.87
CUST-00156,Female,No,Yes,Yes,0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-To-Month,Yes,Mailed check,69.31,0.0,No,0,New (0-12m),2,69.31,1,1,0,69.31
CUST-00157,Male,No,No,No,68,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,One Year,Yes,Mailed check,92.34,6282.56,No,0,Loyal (49m+),2,92.39058823529412,0,1,0,92.39
CUST-00158,Female,Yes,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-To-Month,No,Mailed check,90.71,6536.73,No,0,Loyal (49m+),2,90.78791666666666,0,1,0,90.79
CUST-00159,Male,No,No,Yes,36,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,One Year,Yes,Bank transfer,78.27,2823.05,No,0,Established (25-48m),4,78.41805555555555,0,1,0,78.42
CUST-00160,Female,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,No,Mailed check,87.84,6234.75,No,0,Loyal (49m+),1,87.81338028169014,0,0,0,87.81
CUST-00161,Male,No,No,No,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-To-Month,No,Electronic check,90.22,1088.92,Yes,0,New (0-12m),1,90.74333333333334,0,0,0,90.74
CUST-00162,male,Yes,Yes,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-To-Month,No,Electronic check,96.21,4038.62,No,0,Established (25-48m),2,96.15761904761905,0,1,0,96.16
CUST-00163,Female,No,Yes,Yes,36,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,One Year,Yes,Electronic check,77.59,2796.15,No,0,Established (25-48m),2,77.67083333333333,0,1,0,77.67
CUST-00164,Female,No,No,No,24,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Electronic check,32.61,787.85,Yes,0,Mid-term (13-24m),0,32.827083333333334,0,0,0,32.83
CUST-00165,male,No,Yes,Yes,20,Yes,Yes,DSL,Yes,No,No,No,No,No,Two Year,No,Electronic check,65.39,1312.91,No,0,Mid-term (13-24m),1,65.6455,0,0,0,65.65
CUST-00166,Male,No,Yes,No,40,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-To-Month,Yes,Electronic check,72.45,2894.94,No,0,Established (25-48m),2,72.3735,0,1,0,72.37
CUST-00167,Female,No,Yes,Yes,72,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two Year,Yes,Credit card,91.19,6567.1,Yes,0,Loyal (49m+),2,91.20972222222223,0,0,0,91.21
CUST-00168,Male,No,Yes,Yes,41,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-To-Month,Yes,Electronic check,98.26,4030.94,Yes,0,Established (25-48m),4,98.31560975609756,0,1,0,98.32
CUST-00169,Male,No,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,27.94,1140.24,No,0,Established (25-48m),0,27.810731707317075,0,0,0,27.81
CUST-00170,Female,No,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two Year,Yes,Bank transfer,91.57,81.73,No,0,New (0-12m),2,81.73,1,1,0,81.73
CUST-00171,Female,No,Yes,No,67,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,Month-To-Month,No,Bank transfer,81.55,5455.84,Yes,0,Loyal (49m+),2,81.43044776119403,0,0,0,81.43
CUST-00172,Male,No,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One Year,No,Bank transfer,94.78,654.15,Yes,0,New (0-12m),2,93.45,0,1,0,93.45
CUST-00173,Male,No,No,No,60,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Mailed check,77.68,4656.77,Yes,0,Loyal (49m+),4,77.61283333333334,0,1,0,77.61
CUST-00174,Female,No,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-To-Month,No,Mailed check,96.33,1248.81,No,0,Mid-term (13-24m),2,96.06230769230768,0,1,0,96.06
CUST-00175,Female,Yes,No,No,20,Yes,Yes,DSL,No,No,No,No,Yes,No,One Year,Yes,Electronic check,64.56,1298.52,No,0,Mid-term (13-24m),1,64.926,0,1,0,64.93
CUST-00176,Female,No,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two Year,Yes,Mailed check,91.58,2098.84,No,0,Mid-term (13-24m),2,91.25391304347826,0,0,0,91.25
CUST-00177,Male,No,Yes,Yes,49,Yes,No,DSL,No,No,No,No,No,Yes,Month-To-Month,No,Credit card,58.22,2846.48,No,0,Loyal (49m+),1,58.09142857142857,0,1,0,58.09
CUST-00178,Male,No,Yes,No,44,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,Yes,Credit card,19.8858,874.48,No,0,Established (25-48m),0,19.874545454545455,0,0,0,19.87
CUST-00179,Male,No,Yes,Yes,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Bank transfer,30.13,1897.57,No,0,Loyal (49m+),0,30.120158730158728,0,0,0,30.12
CUST-00180,Male,No,No,No,63,Yes,Yes,DSL,No,No,No,No,No,No,Month-To-Month,Yes,Credit card,59.35,3748.92,No,0,Loyal (49m+),0,59.50666666666667,0,0,0,59.51
CUST-00181,Male,No,No,No,25,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Credit card,97.45,2441.49,No,0,Established (25-48m),2,97.6596,0,1,0,97.66
CUST-00182,Male,No,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Bank transfer,31.31,966.02,No,0,Established (25-48m),0,31.161935483870966,0,0,0,31.16
CUST-00183,Female,No,Yes,No,56,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One Year,Yes,Mailed check,91.65,5136.83,No,0,Loyal (49m+),2,91.72910714285715,0,0,0,91.73
CUST-00184,Male,No,Yes,No,52,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Mailed check,103.71,5387.49,No,0,Loyal (49m+),4,103.60557692307692,0,1,0,103.61
CUST-00185,Male,No,Yes,No,32,Yes,No,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Credit card,64.42,2065.07,No,0,Established (25-48m),2,64.5334375,0,1,0,64.53
CUST-00186,Male,No,No,No,51,Yes,Yes,DSL,No,No,No,No,No,No,Month-To-Month,Yes,Bank transfer,58.05,2951.28,No,0,Loyal (49m+),0,57.86823529411765,0,0,0,57.87
CUST-00187,Female,No,No,Yes,17,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-To-Month,No,Credit card,67.49,1141.32,No,0,Mid-term (13-24m),1,67.13647058823528,0,0,0,67.14
CUST-00188,Male,No,Yes,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Electronic check,19.8858,630.91,No,0,Established (25-48m),0,18.556176470588234,0,0,0,18.56
CUST-00189,Male,No,No,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-To-Month,No,Electronic check,98.0,1076.58,No,0,New (0-12m),3,97.87090909090908,0,1,0,97.87
CUST-00190,Female,No,Yes,No,50,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,Yes,Electronic check,33.53,1677.57,Yes,0,Loyal (49m+),0,33.5514,0,0,0,33.55
CUST-00191,Male,No,Yes,Yes,9,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two Year,Yes,Electronic check,90.36,808.43,No,0,New (0-12m),2,89.82555555555555,0,0,0,89.83
CUST-00192,Male,No,No,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-To-Month,No,Credit card,94.18,4812.75,No,0,Loyal (49m+),2,94.36764705882354,0,0,0,94.37
CUST-00193,Male,No,Yes,No,33,No,No phone service,Fiber optic,Yes,Yes,No,No,Yes,No,Month-To-Month,No,Electronic check,83.32,2747.77,No,0,Established (25-48m),3,83.26575757575758,0,1,0,83.27
CUST-00194,Male,No,No,Yes,66,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,Yes,Mailed check,84.84,5600.68,No,0,Loyal (49m+),1,84.85878787878788,0,1,0,84.86
CUST-00195,Male,Yes,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One Year,No,Electronic check,30.85,1171.57,No,0,Established (25-48m),0,30.83078947368421,0,0,0,30.83
CUST-00196,Female,No,No,Yes,7,Yes,No,DSL,Yes,No,Yes,Yes,No,No,Two Year,Yes,Electronic check,70.82,503.0,Yes,0,New (0-12m),3,71.85714285714286,0,0,0,71.86
CUST-00197,Female,No,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,Yes,One Year,Yes,Electronic check,62.57,1749.37,No,0,Established (25-48m),1,62.4775,0,1,0,62.48
CUST-00198,Female,No,No,No,21,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-To-Month,Yes,Credit card,71.28,1505.74,No,0,Mid-term (13-24m),2,71.70190476190476,0,1,0,71.7
CUST-00199,Male,No,Yes,Yes,69,Yes,No,DSL,No,No,No,Yes,No,No,Month-To-Month,No,Bank transfer,58.71,4057.09,Yes,0,Loyal (49m+),1,58.79840579710145,0,0,0,58.8
CUST-00200,Male,No,Yes,No,60,Yes,No,DSL,No,No,Yes,No,No,No,Two Year,No,Bank transfer,62.11,3718.11,No,0,Loyal (49m+),1,61.9685,0,0,0,61.97
CUST-00201,Male,No,No,No,42,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Credit card,88.19,3711.65,Yes,0,Established (25-48m),1,88.37261904761905,0,0,0,88.37
CUST-00202,Female,Yes,Yes,Yes,48,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,One Year,No,Credit card,59.5,2849.63,No,0,Established (25-48m),3,59.36729166666667,0,1,0,59.37
CUST-00203,Male,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-To-Month,No,Mailed check,99.06,2764.87,No,0,Established (25-48m),3,98.74535714285715,0,1,0,98.75
CUST-00204,M,No,No,No,30,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-To-Month,Yes,Electronic check,99.96,2993.23,No,0,Established (25-48m),3,99.77433333333333,0,1,0,99.77
CUST-00205,F,No,Yes,Yes,52,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-To-Month,No,Electronic check,99.07,5143.34,No,0,Loyal (49m+),4,98.91038461538461,0,1,0,98.91
CUST-00206,Male,No,Yes,Yes,33,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-To-Month,Yes,Electronic check,71.36,2357.32,No,0,Established (25-48m),2,71.4339393939394,0,1,0,71.43
CUST-00207,Female,No,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Electronic check,99.41,3677.12,No,0,Established (25-48m),4,99.38162162162162,0,1,0,99.38
CUST-00208,Female,No,Yes,No,56,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-To-Month,No,Electronic check,94.25,5277.5,No,0,Loyal (49m+),2,94.24107142857143,0,1,0,94.24
CUST-00209,Female,No,No,No,3,Yes,Yes,DSL,No,No,No,Yes,No,No,Two Year,Yes,Electronic check,67.36,204.41,No,0,New (0-12m),1,68.13666666666667,1,0,0,68.14
CUST-00210,Male,No,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One Year,Yes,Credit card,89.52,89.49,No,0,New (0-12m),1,89.49,1,1,0,89.49
CUST-00211,Male,No,Yes,No,11,Yes,No,Fiber optic,No,No,No,No,No,No,Month-To-Month,Yes,Credit card,78.15,869.48,No,0,New (0-12m),0,79.04363636363637,0,0,0,79.04
CUST-00212,Male,No,Yes,Yes,34,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-To-Month,No,Electronic check,63.84,2173.03,No,0,Established (25-48m),1,63.91264705882354,0,1,0,63.91
CUST-00213,Male,No,No,No,69,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit card,76.12,5254.0,No,0,Loyal (49m+),3,76.14492753623189,0,1,0,76.14
CUST-00214,Male,No,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-To-Month,Yes,Bank transfer,88.81,6303.8,No,0,Loyal (49m+),2,88.78591549295776,0,0,0,88.79
CUST-00215,Male,No,No,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two Year,No,Electronic check,30.9,616.93,No,0,Mid-term (13-24m),0,30.8465,0,0,0,30.85
CUST-00216,Male,No,Yes,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One Year,Yes,Bank transfer,97.07,5833.99,No,0,Loyal (49m+),2,97.23316666666666,0,0,0,97.23
CUST-00217,Female,No,No,Yes,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Electronic check,19.8858,648.69,No,0,Established (25-48m),0,19.079117647058826,0,0,0,19.08
CUST-00218,Male,Yes,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One Year,Yes,Electronic check,88.46,4150.73,No,0,Established (25-48m),1,88.31340425531914,0,0,0,88.31
CUST-00219,Female,No,Yes,Yes,14,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Mailed check,36.08,501.98,No,0,Mid-term (13-24m),0,35.855714285714285,0,0,0,35.86
CUST-00220,Male,No,No,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Mailed check,34.69,2436.39,Yes,0,Loyal (49m+),0,34.805571428571426,0,0,0,34.81
CUST-00221,Male,Yes,Yes,Yes,14,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Electronic check,77.73,1096.98,Yes,0,Mid-term (13-24m),4,78.35571428571428,0,1,0,78.36
CUST-00222,Male,No,Yes,Yes,5,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-To-Month,No,Mailed check,75.39,368.1,No,0,New (0-12m),3,73.62,0,1,0,73.62
CUST-00223,Female,No,Yes,Yes,67,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Credit card,70.4,4709.63,Yes,0,Loyal (49m+),2,70.29298507462687,0,1,0,70.29
CUST-00224,Female,No,No,No,21,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two Year,No,Bank transfer,75.91,1601.75,No,0,Mid-term (13-24m),4,76.27380952380952,0,1,0,76.27
CUST-00225,Female,No,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-To-Month,Yes,Bank transfer,91.18,2822.03,No,0,Established (25-48m),1,91.03322580645163,0,0,0,91.03
CUST-00226,Female,No,No,Yes,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-To-Month,No,Bank transfer,95.73,2008.35,No,0,Mid-term (13-24m),2,95.63571428571429,0,1,0,95.64
CUST-00227,Male,No,No,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,No,Bank transfer,29.19,749.03,No,0,Established (25-48m),0,28.808846153846154,0,0,0,28.81
CUST-00228,Female,No,No,Yes,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-To-Month,Yes,Electronic check,91.68,1283.35,No,0,Mid-term (13-24m),1,91.66785714285713,0,0,0,91.67
CUST-00229,Male,No,Yes,No,43,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-To-Month,Yes,Credit card,92.18,3971.05,No,0,Established (25-48m),1,92.35000000000001,0,0,0,92.35
CUST-00230,Male,No,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two Year,No,Credit card,94.01,749.37,No,0,New (0-12m),2,93.67125,0,1,0,93.67
CUST-00231,Female,No,No,Yes,33,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two Year,No,Electronic check,93.91,3106.65,No,0,Established (25-48m),2,94.14090909090909,0,1,0,94.14
CUST-00232,Female,No,Yes,Yes,72,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One Year,Yes,Mailed check,95.07,6841.98,No,0,Loyal (49m+),3,95.02749999999999,0,1,0,95.03
CUST-00233,Female,No,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-To-Month,Yes,Bank transfer,106.22660000000005,1507.18,No,0,Mid-term (13-24m),4,107.6557142857143,0,1,0,107.66
CUST-00234,F,Yes,No,No,61,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two Year,Yes,Electronic check,83.32,5078.39,No,0,Loyal (49m+),1,83.25229508196722,0,1,0,83.25
CUST-00235,Female,Yes,Yes,No,44,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-To-Month,No,Electronic check,64.97,2858.97,No,0,Established (25-48m),2,64.9765909090909,0,1,0,64.98
CUST-00236,Female,No,Yes,Yes,71,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-To-Month,No,Electronic check,88.47,6287.94,No,0,Loyal (49m+),2,88.5625352112676,0,0,0,88.56
CUST-00237,F,Yes,No,No,57,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-To-Month,No,Credit card,89.55,5111.32,No,0,Loyal (49m+),1,89.67228070175437,0,1,0,89.67
CUST-00238,Female,No,Yes,Yes,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-To-Month,Yes,Electronic check,64.39,1150.55,No,0,Mid-term (13-24m),1,63.919444444444444,0,0,0,63.92
CUST-00239,Male,Yes,Yes,No,15,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two Year,Yes,Electronic check,85.35,1288.84,Yes,0,Mid-term (13-24m),1,85.92266666666666,0,0,0,85.92
CUST-00240,Female,No,Yes,No,7,Yes,No,DSL,No,No,No,No,Yes,No,One Year,Yes,Electronic check,57.67,404.13,Yes,0,New (0-12m),1,57.73285714285714,0,1,0,57.73
CUST-00241,Female,No,No,Yes,32,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One Year,Yes,Bank transfer,76.54,2443.66,Yes,0,Established (25-48m),3,76.364375,0,1,0,76.36
CUST-00242,F,No,No,No,17,No,No phone service,DSL,No,Yes,No,No,No,Yes,One Year,Yes,Credit card,56.05,959.48,No,0,Mid-term (13-24m),2,56.44,0,1,0,56.44
CUST-00244,Male,No,No,No,42,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-To-Month,No,Electronic check,68.78,2888.92,No,0,Established (25-48m),2,68.78380952380952,0,1,0,68.78
CUST-00245,Male,No,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-To-Month,Yes,Mailed check,36.84,1811.39,Yes,0,Loyal (49m+),0,36.96714285714286,0,0,0,36.97
CUST-00246,Female,No,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Two Year,Yes,Electronic check,70.55,135.18,No,0,New (0-12m),3,67.59,1,1,0,67.59
CUST-00247,Male,No,Yes,No,58,Yes,No,DSL,No,No,No,No,Yes,No,Month-To-Month,No,Bank transfer,58.65,3403.32,No,0,Loyal (49m+),1,58.67793103448276,0,1,0,58.68
CUST-00248,Male,No,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two Year,No,Bank transfer,93.98,2546.7,Yes,0,Established (25-48m),3,94.32222222222221,0,1,0,94.32
